source,target,timestamp,value,valueDoll
18461338,69833181,1391646497,847.7313099,664299.209
18461338,chinaz,1391646497,16.62,13023.7644
18461338,23502777,1391646497,24,18806.88
86726472,165645845,1391646497,20.88658158,16367.14306
9332725,9336254,1391646497,22,17239.64
169135047,106910589,1391646497,116.0041981,90903.20974
94552174,44786798,1391646497,30.712,24066.53744
12699152,46750537,1391646497,27.45398564,21513.49223
3490995,3490995,1391646497,23.95465662,18771.34802
1213599,66522073,1391646497,25.82050372,20233.46313
49625962,80523307,1391646497,16.96289913,13292.46702
169644459,89785542,1391646497,227.3158197,178129.2226
Bitstamp.net-old,5845011,1391646497,25,19590.5
88033623,81543301,1391646497,26.99952,21157.36386
88033623,7010194,1391646497,66,51718.92
25764153,54962538,1391646497,18.69063723,14646.35715
598923,133002614,1391646497,20,15672.4
56605326,146801112,1391646497,32,25075.84
763064,763064,1391646497,20,15672.4
2326933,4672320,1391646497,93.5467653,73305.11622
10610607,46554970,1391646497,146.9263305,115134.4111
167591799,129067465,1391646497,28.98095,22710.05204
144234088,155766325,1391646497,158.99984,124595.4546
144234088,98859070,1391646497,66,51718.92
136280503,167473654,1391646497,82.96164326,65010.40289
Stefan,mtgox,1391646497,15.05,11793.481
171351823,BTCGuild.com,1391646497,25.15083826,19708.69988
13613998,75903052,1391646497,29.81988489,23367.4582
159659706,94512061,1391646515,144.3671922,113129.0191
99284684,78788293,1391646515,27.78869068,21775.77379
42703937,114562459,1391646515,19.16171708,15015.50474
104511428,106489035,1391646744,276.6917453,216821.1855
171351823,ePay.info,1391646744,25.02962184,19613.71227
ePay.info,56161535,1391646744,71,55637.02
ePay.info,ePay.info,1391646744,28.50844965,22339.79131
118927642,118927642,1391646744,92.22655975,72270.57675
93448728,61632444,1391646744,29.4458863,23074.38542
102135896,139976633,1391646941,20.73441076,16247.89896
4145679,Korbit.co.kr,1391646941,31.37605628,24586.90522
chinaz,BTC-e.com-old,1391646941,39.9999,31344.72164
165645845,150114555,1391646941,18.42217158,14435.98209
13404022,BTC-e.com-old,1391646941,16.96663347,13295.39332
LocalBitcoins.com-old,6361183,1391646941,31.53816667,24713.93817
41479583,9183038,1391646941,23.17105692,18157.30362
141091776,78931471,1391646941,16.02483095,12557.37803
83147516,41770845,1391647278,20.76699389,16273.43175
238735,58051730,1391647278,95.4059444,74762.00615
81935087,10507669,1391647278,15.76559911,12354.23877
171351823,ePay.info,1391647278,25.05283407,19631.90183
153471648,116055429,1391647278,15.49383972,12141.28268
78383496,48837627,1391647278,18.1932297,14256.57866
52237628,20948828,1391647278,15.45588573,12111.54118
4672320,51793231,1391647278,81.4262653,63807.25001
28015102,76840428,1391647278,24.83178377,19458.6824
167473654,124655401,1391647278,82.15988036,64382.12545
93329248,106515120,1391647278,85.06213944,66656.39371
78931471,82953681,1391647541,15.77791011,12363.88592
1116471,68263533,1391647541,20,15672.4
marto74,Bitstamp.net-old,1391647541,35,27426.7
73867447,152425252,1391647541,60.87537985,47703.16516
9638774,39132923,1391647541,25.79546071,20213.83892
ePay.info,85373414,1391647541,38.47560454,30150.25323
8917918,99336488,1391647541,39,30561.18
4179046,27021066,1391647541,40.22093429,31517.92853
171351823,BTCGuild.com,1391647541,25.05250147,19631.6412
53373632,3506310,1391647541,86.64303269,67895.21328
95045248,162729835,1391647541,31.96067506,25045.02419
95045248,25983453,1391647541,72.01207494,56430.10216
Bitcoin.de-old,96548331,1391647541,58.18800709,45597.28612
11551878,66420703,1391647541,18.2858337,14329.145
127693632,9597653,1391647541,16.29681371,12770.50916
52822831,29083516,1391647909,29.84233446,23385.05013
6287883,111361942,1391647909,31.41322814,24616.03384
3070866,31685920,1391647909,15.52964211,12169.33815
106910589,164266993,1391647909,115.9049606,90825.44519
59419026,48958698,1391647909,16.02412,12556.82091
3241742,3241742,1391647909,15.45547377,12111.21836
124655401,88524287,1391647909,81.21253353,63639.76552
33040829,37072306,1391647909,24.81495327,19445.49368
39465224,BTC-e.com-old,1391647909,55,43099.1
34594244,63586783,1391647909,100,78362
84307575,59987767,1391647909,481.803054,377550.5092
84307575,1371603,1391647909,22,17239.64
48286653,86225510,1391647909,142.6479703,111781.8025
134405210,84079298,1391647909,64.55,50582.671
chinaz,BTC-e.com-old,1391647909,16.9239,13261.90652
162624106,131163,1391647909,53.134472,41637.23495
51793231,3107842,1391647909,67.72303959,53069.12828
10273376,97570620,1391647909,45.09547384,35337.71521
9336254,Cex.io,1391647909,30,23508.6
105304032,68557557,1391647909,18.48344673,14483.99853
15608166,156810212,1391647909,47.63015,37323.93814
78181992,28767085,1391647909,34.2675,26852.69835
59014065,7445509,1391647909,15.19649372,11908.27641
107625085,chinaz,1391647909,16,12537.92
171351823,GHash.io,1391647909,25.05635544,19634.66125
18969201,27466273,1391649282,16.33156436,12797.74046
48485032,115141135,1391649282,27.07167912,21213.90919
71883994,72101883,1391649282,25.53170438,20007.15419
89785542,67250344,1391649282,222.3163197,174211.5144
58051730,32071895,1391649282,95.36529923,74730.15578
155241801,155241801,1391649282,42.50648458,33308.93145
5699709,21671894,1391649282,24.45394451,19162.6
106489035,61242754,1391649282,276.4373352,216621.8246
164266993,55147750,1391649282,114.6517306,89843.3891
92295997,46343500,1391649282,342.1354844,268104.2083
3903427,Huobi.com,1391649282,19.8,15515.676
16937100,11865433,1391649282,26.73858015,20952.88618
58034225,30502932,1391649282,27.35856155,21438.716
80120165,80120165,1391649282,20.1679,15803.9698
chinaz,chinaz,1391649282,25.1846,19735.15625
106515120,133015134,1391649282,83.99267284,65818.33829
111974928,55042414,1391649282,22.35911613,17521.05058
21070511,19716593,1391649282,23.17194945,18158.00303
65950497,91369798,1391649282,19.22510901,15065.17992
77799533,77799533,1391649282,15.3281,12011.40572
55093407,39939059,1391649282,25.78894952,20208.73662
39299761,147747835,1391649282,23.83825846,18680.13609
4691053,8058251,1391649282,23.0685787,18076.99964
87228388,157656664,1391649282,167.24,131052.6088
61424048,44115849,1391649282,21.37388557,16749.00421
171351823,100064177,1391649282,25.17930363,19731.00591
115270732,115270732,1391649282,21.42482006,16788.9175
Bitstamp.net-old,2486973,1391649282,16.31945134,12788.24846
Bitstamp.net-old,chinaz,1391649282,50,39181
88524287,13197611,1391649282,79.35961154,62187.77879
chinaz,23233515,1391649282,22.6277,17731.51827
156810212,91503698,1391649282,46.39865,36358.91011
71583056,17003289,1391649282,15.61748134,12238.17073
81153505,118177930,1391649282,231.7600392,181611.8019
297004,chinaz,1391649282,50,39181
PandoraOpenMarket,BitcoinFog,1391649282,49.1148,38487.33958
165940364,81727886,1391649282,21.5998,16926.03528
28767085,145691151,1391649282,19.2564,15089.70017
28767085,chinaz,1391649282,15.011,11762.91982
483815,133002299,1391649282,124.7286,97739.82553
31916592,58155518,1391649282,23.45669556,18381.13577
125820213,46000085,1391649282,22.82719096,17887.84338
3107842,108274693,1391649282,65.21501047,51103.7865
19309,7152794,1391649282,21.3,16691.106
10313324,84913897,1391649282,15.36358695,12039.21401
10313324,BTC-e.com-old,1391649282,25,19590.5
1254995,33129203,1391649282,23.27140226,18235.93624
115975113,BTC-e.com-old,1391649282,20,15672.4
46554970,165001434,1391649282,146.8434142,115069.4362
13662695,62264036,1391649282,358.5061091,280932.5572
131755995,62069782,1391649282,153.5380645,120315.4981
56763321,2499643,1391649282,28.35966352,22223.19953
56435061,113657031,1391649282,22.04117265,17271.90371
115293757,BTC-e.com-old,1391649282,19.2999,15123.78764
86225510,86973365,1391649282,142.5894703,111735.9607
83211726,27637027,1391649282,27.12853812,21258.46504
10014250,43894395,1391649282,732.6160034,574092.5526
126212093,87338458,1391649282,26.64932497,20882.94403
53747971,53330628,1391649282,21,16456.02
159332348,69647797,1391649282,1186.957569,930123.69
137339350,137339350,1391649282,693.199591,543205.0635
111361942,113679743,1391649282,31.11231763,24380.23434
chinaz,5052468,1391649282,24.858,19479.22596
52474283,39307824,1391649282,381.7978534,299184.4338
15303561,34984892,1391649282,17.73317347,13896.06939
122435831,152872932,1391649282,29.16408498,22853.56027
116055429,48695240,1391649282,15.48356972,12133.2349
58502284,15428037,1391649282,25.35779268,19870.8735
38715226,84971007,1391649282,22.9492819,17983.51628
48958698,68886244,1391649282,16.01412,12548.98471
23694162,76874014,1391649282,26.40917555,20694.75814
76945556,144315927,1391649282,21.2931681,16685.75239
ePay.info,Bitfinex.com-old,1391649282,99.9999,78361.92164
ePay.info,ePay.info,1391649282,40.59834789,31813.67737
94512061,24421363,1391649282,144.0215964,112858.2033
ePay.info,Bitfinex.com-old,1391649282,99.9999,78361.92164
ePay.info,ePay.info,1391649282,140.5983479,110175.6774
chinaz,132153364,1391649282,22,17239.64
76458117,10376480,1391649282,518.5131534,406317.2773
23233515,114518946,1391651595,18.9277,14832.12427
120551561,11580889,1391651595,21.68146107,16990.02652
62656161,90541650,1391651595,186.07382,145811.1668
44530150,46018361,1391651595,27.08650852,21225.52981
37843004,37843004,1391651595,63.9827,50138.12337
1223646,bitcurex,1391651595,16,12537.92
69833181,Huobi.com,1391651595,60.86,47691.1132
69833181,134459508,1391651595,786.3076136,616166.3721
139320715,165646163,1391651595,89.9745776,70505.8785
59380264,8270175,1391651595,17.25025747,13517.64676
87146589,169146382,1391651595,219.8398968,172270.94
70261820,93699797,1391651595,99.064728,77629.10216
45013806,72181016,1391651595,26.17074843,20507.92188
134072141,23164836,1391651595,20.15989609,15797.69777
32071895,151182536,1391651595,90.55579923,70961.33539
145691151,10529359,1391651595,18.8592,14778.4463
37843004,89370202,1391651595,54,42315.48
37843004,37843004,1391651595,65.9828,51705.44174
9597653,121608665,1391651595,16.21228006,12704.2669
Bitstamp.net-old,chinaz,1391651595,53.7,42080.394
1223646,bitcurex,1391651595,16,12537.92
8884,67764110,1391651595,87.40067587,68488.91763
Cryptsy.com-old,167983392,1391651595,24.9995,19590.10819
31976923,108839381,1391651595,55.1304,43201.28405
1223646,bitcurex,1391651595,16,12537.92
39307824,56519443,1391651595,376.708133,295196.0272
66933940,35039850,1391651595,15.51108951,12154.79996
BitMinter.com,89184745,1391651595,25.10844938,19675.4831
27632641,109486742,1391651595,19.92999937,15617.54611
1223646,bitcurex,1391651595,16,12537.92
Cryptsy.com-old,167983392,1391651595,32.7295,25647.49079
chinaz,131642593,1391651595,24.121564,18902.13998
170447599,164072654,1391651595,167.6027929,131336.9005
ljp1373,167608639,1391651595,30,23508.6
113679743,2956311,1391651595,30.71215863,24066.66175
42577067,42577067,1391651595,100.9877435,79136.01558
133002614,133002614,1391651595,19.6908021,15430.10634
168231027,139192931,1391651595,38.1992941,29933.73084
146055667,159234812,1391651595,23.30359883,18261.16612
117945202,154588922,1391651595,59.929549,46961.99319
5433783,137945973,1391651595,67.86130737,53177.47768
146284190,136765332,1391651595,28.24360735,22132.25559
130906151,62633328,1391651595,134.249709,105200.7569
56817736,81217713,1391651595,17.60559754,13796.09834
7673192,23323079,1391651595,18.04126002,14137.49218
32471673,2740830,1391651595,19.59063843,15351.61609
112395779,13974081,1391651595,19.62977305,15382.28276
1223646,bitcurex,1391651595,16,12537.92
46343500,43698122,1391651595,340.8735884,267115.3613
67250344,109717212,1391651595,221.3029407,173417.4104
38852656,38852656,1391651595,26.67267097,20901.23843
2331441,61755547,1391651595,200,156724
71455790,107365185,1391651595,101.091145,79217.04304
8884,chinaz,1391651595,100,78362
94884357,168533295,1391651595,23.50113825,18415.96196
151355425,83449478,1391651595,26.87465989,21059.52098
ePay.info,ePay.info,1391651595,35.59834789,27895.57737
4774882,4774882,1391651595,37.3414,29261.46787
1267832,33108617,1391651595,27.66845945,21681.55819
170943345,13713116,1391651595,20.04643007,15708.78353
62069782,87874216,1391651595,153.4084469,120213.9272
29417912,119198918,1391651595,52.08758357,40816.87224
29417912,Bitstamp.net-old,1391651595,25,19590.5
145084771,55078326,1391651595,195.615,153287.8263
124391319,6294181,1391651595,18.979944,14873.06372
124391319,35405118,1391651595,20,15672.4
77225733,110980372,1391651595,144.7010794,113390.6598
86973365,48969120,1391651595,140.0751738,109765.7077
5052468,Huobi.com,1391651595,24.0049,18810.71974
103701788,104683799,1391651595,21.434381,16796.40964
165001434,100871808,1391651595,138.7080664,108694.415
41990292,84374528,1391651595,25.2551964,19790.477
171351823,GHash.io,1391651595,25.22030617,19763.13632
43894395,140392799,1391651595,732.5889937,574071.3873
BitMinter.com,118829093,1391651595,25.0621566,19639.20715
69647797,82462122,1391651595,1186.658669,929889.466
67288194,35500288,1391651595,26.60294267,20846.59794
61242754,157715129,1391651595,275.7622352,216092.8027
37167390,128111047,1391651595,21.92789668,17183.1384
45802522,56997651,1391651595,22.60773093,17715.87011
110955661,90996461,1391651595,23.34201102,18291.26668
49202240,84471279,1391651595,319.5701016,250421.523
135423032,46257975,1391651595,59.30516374,46472.71241
138136609,47940632,1391651595,29.343852,22994.4293
55147750,156358087,1391651595,113.4263071,88883.12275
80946253,22458024,1391651595,48.5104,38013.71965
132153364,109594531,1391651595,20,15672.4
71903082,13893982,1391651595,83.75630507,65633.11578
13197611,165251513,1391651595,77.31411154,60584.88408
42168008,51847147,1391651595,27.94760298,21900.30065
23705824,57160981,1391651595,23.22813054,18202.02765
62264036,117555429,1391651595,352.6857651,276371.6193
AgoraMarket,BitcoinFog,1391651595,21.4,16769.468
108274693,135423032,1391651595,65.01760818,50949.09812
66420703,21251197,1391651595,18.2847337,14328.28302
1581199,143383248,1391651595,20.45240265,16026.91176
61540160,150193508,1391651595,24.97045871,19567.35085
10376480,11520154,1391651595,517.3299289,405390.0789
15907986,54205375,1391651595,24.16772069,18938.30929
133015134,108871102,1391651595,79.97761171,62672.05609
42428684,24676805,1391651595,23.93681626,18757.36796
118177930,150243376,1391651595,226.9437441,177837.6568
1223646,bitcurex,1391651595,16,12537.92
1223646,1223646,1391651595,37.98141103,29762.99331
19966305,80090698,1391651595,23.05031156,18062.68514
81727886,Bitstamp.net-old,1391651595,21.59,16918.3558
24421363,52010706,1391651595,24.20008006,18963.66674
24421363,28213280,1391651595,119.6710574,93776.63397
129067465,94597532,1391651595,28.97955,22708.95497
19309616,151798353,1391651595,17.13751,13429.29559
154588922,52019552,1391652296,59.391037,46540.00441
BTCGuild.com,34993375,1391652296,24.91571258,19524.45069
BTCGuild.com,59165658,1391652296,24.29601365,19038.84222
118927642,118927642,1391652296,90.41375975,70850.03042
108871102,180511,1391652296,51.92926115,40692.80762
108871102,62303860,1391652296,28.03885056,21971.80408
46257975,46523794,1391652296,51.74036062,40544.78139
151182536,152420208,1391652296,90.48450267,70905.46598
44786798,62696142,1391652296,30.612,23988.17544
128411280,18020239,1391652296,21.16770506,16587.43704
EclipseMC.com-old,164449625,1391652296,24.8154581,19445.88928
59987767,83842211,1391652296,481.723154,377487.8979
SlushPool.com-old2,163746028,1391652296,23.2343464,18206.89853
37002189,37002189,1391652296,32.57784036,25528.64726
18989895,18989895,1391652296,27.49884578,21548.64553
125683262,28432668,1391652296,23.753806,18613.95746
815746,115222790,1391652296,19,14888.78
1318421,chinaz,1391652296,50,39181
1318421,100044629,1391652296,30.9338,24240.34436
8884,21623319,1391652296,42.62145428,33399.024
8884,ePay.info,1391652296,16.21,12702.4802
139192931,3469684,1391652296,38.0912961,29849.10145
134459508,69868954,1391652296,712.3923317,558244.879
134459508,chinaz,1391652296,52.635,41245.8387
ePay.info,Bitfinex.com-old,1391652296,99.9999,78361.92164
13994475,25129109,1391652296,31.21170718,24458.11798
126207462,138512351,1391652296,16.786,13153.84532
BTCGuild.com,BTCGuild.com,1391652296,21.72976496,17027.87842
2956311,171049021,1391652296,29.72205863,23290.79958
165251513,94829556,1391652296,76.97620801,60320.09612
32645935,33036043,1391652296,28.0390538,21971.96334
167608639,118515843,1391652296,29.358083,23005.581
28379476,47412033,1391652296,25.46230615,19952.77235
82953681,24079667,1391652296,15.70207824,12304.46255
171351823,14351616,1391652296,25.10289369,19671.12955
108478161,74610584,1391652379,27.06480492,21208.52243
66880739,66880739,1391652379,19.9997,15672.16491
8303367,Bitfinex.com-old,1391652379,278.0590074,217892.5994
8303367,66235873,1391652379,44.46954995,34847.22873
Coins-e.com,37184777,1391652379,29.898,23428.67076
55258742,18477599,1391652379,156.5380195,122666.3229
55258742,17970663,1391652379,100,78362
44295710,83158298,1391652379,16.81272672,13174.78891
91237799,46548399,1391652379,20.168142,15804.15943
62303860,85943806,1391652379,27.82701856,21805.80828
11255149,62500089,1391652379,22,17239.64
93368091,54567457,1391652379,20,15672.4
ljp1373,74734426,1391652379,30,23508.6
ePay.info,Bitfinex.com-old,1391652379,103.7575049,81306.45596
63561699,ePay.info,1391652379,28.3372,22205.59666
171351823,GHash.io,1391652379,25.11200128,19678.26644
8884,47923209,1391652379,34.40682297,26961.87462
4860662,7414180,1391652379,47.12722613,36929.83694
156358087,125422091,1391652379,108.0824692,84695.58449
107831337,chinaz,1391652379,20,15672.4
133002614,133002614,1391652379,18.25387964,14304.10516
chinaz,66880739,1391652379,39.9999,31344.72164
3720055,34932632,1391652379,30.74024929,24088.67415
93530247,93368091,1391652379,20,15672.4
BTCGuild.com,21729497,1391652379,20.18997343,15821.26698
36838708,11255149,1391652379,22,17239.64
66522073,3488907,1391652379,24.77981019,19417.95486
109212953,34617689,1391652379,100,78362
109212953,96966931,1391652379,55.18594612,43244.8111
13221985,BTC-e.com-old,1391652379,17.15416174,13442.34422
2126660,48118819,1391652379,16.42834779,12873.5819
80523307,37096309,1391652379,16.93289913,13268.95842
Huobi.com,8884,1391652379,90.8645,71203.23949
118515843,149070626,1391652379,29.33862058,22990.32986
137733087,112018041,1391652379,95.82470217,75090.15311
145057984,104400392,1391652379,59.31459814,46480.10539
27199161,93956667,1391652379,22.74325699,17822.07104
66880739,66880739,1391652379,29.9998,23508.44328
149070626,22137881,1391652723,28.88312058,22633.39095
13713116,143788714,1391652723,20.04503007,15707.68646
94597532,74547035,1391652723,28.97815,22707.8579
85943806,79051730,1391652723,27.52048969,21565.60613
46750537,90423139,1391652723,24.38028564,19104.87943
152420208,115769958,1391652723,88.58834726,69419.60068
171351823,ePay.info,1391652723,25.05005383,19629.72318
169146382,100110645,1391652723,219.7108468,172169.8138
46523794,150728098,1391652723,49.89148062,39095.96204
27021066,15756404,1391652723,40.18983429,31493.55795
94829556,95049688,1391652723,76.51227081,59956.54565
83158298,38198759,1391652768,16.65991474,13055.04239
9465287,45874299,1391652768,18.33159066,14365.00107
ePay.info,154842512,1391652768,42.0442583,32946.72169
ePay.info,ePay.info,1391652768,43.6,34165.832
54962538,74299736,1391652768,18.62127923,14592.00683
21729497,150686775,1391652768,17.17987343,13462.49242
84374528,84927020,1391652768,25.2044064,19750.67694
Huobi.com,8884,1391652768,28.79099645,22561.20064
78788293,105086639,1391652768,26.56103247,20813.75626
114562459,815820,1391652768,19.14135708,14999.55024
61632444,43357410,1391652768,29.4258863,23058.71302
91874950,112462652,1391652768,27.75158284,21746.69535
125422091,73756341,1391652768,107.8340692,84500.93328
75903052,11387625,1391652768,29.80988489,23359.622
56161535,ePay.info,1391654515,460,360465.2
56161535,56161535,1391654515,54.9989,43098.23802
921614,72733292,1391654515,25.31676995,19838.72727
Cryptsy.com-old,561038,1391654515,41.45033484,32481.31139
27214597,27214597,1391654515,16.20880309,12701.54228
11419205,169593366,1391654515,32.67279363,25603.05454
104400392,52788520,1391654515,53.54068444,41955.55114
171351823,BTCGuild.com,1391654515,25.22628679,19767.82285
79113861,144701550,1391654515,44.65956265,34996.12648
143788714,122544313,1391654515,20.04363007,15706.5894
31685920,29950648,1391654515,15.51697538,12159.41225
56259419,152474963,1391654515,42.86133021,33586.99558
150728098,162870673,1391654515,49.14098062,38507.85523
9183038,1900389,1391654515,22.77105692,17843.85562
82522850,37531270,1391654515,33.70941433,26415.37126
139247281,22754779,1391654515,26.48732489,20755.99753
167749733,82522850,1391654515,34.54461433,27069.85068
99501657,75323202,1391654515,45.88965458,35960.05112
8323070,83884187,1391654515,37.56133017,29433.80955
74221414,160178991,1391654515,43.75561244,34287.77302
169593366,58258525,1391654515,32.65279363,25587.38214
7445509,61644620,1391654515,15.16549372,11883.98419
180511,32491,1391654515,50,39181
29976783,161279017,1391654515,36.64980665,28719.52149
79051730,139247281,1391654515,26.52024209,20781.79211
97173745,74221414,1391654515,43.78268384,34308.98671
161279017,61938860,1391654515,36.60080235,28681.12074
41770845,5746914,1391654515,20.76599389,16272.64813
55023057,143240937,1391654515,24.24016659,18995.07934
40438204,168014373,1391654515,42.64287555,33415.81014
48837627,61696672,1391654515,18.16910765,14237.67614
148065676,47961943,1391654515,37.09161675,29065.73272
140593882,97173745,1391654515,43.89120244,34394.02406
72330035,108576115,1391654515,40.49231373,31730.58689
86846620,167749733,1391654515,34.63786255,27142.92185
39507184,148279881,1391654515,44.83070459,35130.23673
84927020,146182710,1391654515,25.1799264,19731.49393
48969120,152683757,1391654515,138.2906832,108367.3451
59477190,56017798,1391654515,32.15338192,25196.03314
37072306,56942552,1391654515,23.78043527,18634.82469
60862845,72330035,1391654515,42.44441373,33260.29149
76840428,86694756,1391654515,24.80678377,19439.0919
143895358,113946071,1391654515,27.63126312,21652.41041
61938860,51705268,1391654515,36.41294235,28533.90988
71072245,57102099,1391654515,37.17542575,29131.40713
11520154,133928450,1391654515,517.1752648,405268.881
75682060,130640532,1391654515,44.62456965,34968.70527
19383737,165009133,1391654515,38.80419373,30407.74229
87715602,Bitstamp.net-old,1391654515,22.6987,17787.15529
20948828,5980308,1391654515,15.42418573,12086.70042
130640532,80629244,1391654515,44.59992965,34949.39687
83884187,112723829,1391654515,37.26323017,29200.21243
144701550,75682060,1391654515,44.64956265,34988.29028
62302268,140873372,1391654515,28.06111502,21989.25095
22754779,40712817,1391654515,24.87604225,19493.36423
66067236,34034227,1391654515,32.51478089,25479.2326
167023572,99501657,1391654515,45.89826458,35966.79809
86094336,18903516,1391654515,45.31282978,35508.03967
73756341,126816795,1391654515,101.8072395,79778.18899
11196963,8323070,1391654515,37.60976517,29471.76418
87874216,86806661,1391654515,153.1694181,120026.6194
46548399,106864253,1391654515,20.107042,15756.28025
3278430,3278430,1391654515,35.955,28175.0571
117555429,50236304,1391654515,352.5873151,276294.4719
140392799,61088633,1391654515,731.9079455,573537.7042
160178991,56259419,1391654515,43.69024313,34236.54832
121608665,2292507,1391654515,16.21162784,12703.75581
10507669,71349224,1391654515,15.66559911,12275.87677
43698122,122625364,1391654515,340.6467724,266937.6238
7522433,68656205,1391654515,18.67450319,14633.71419
100871808,43655646,1391654515,99.012,77587.78344
100871808,23187815,1391654515,36.6765664,28740.49096
160084795,94512753,1391654515,38.16590692,29907.56798
127460882,160084795,1391654515,38.21030692,29942.36071
61135751,130008776,1391654515,44.71682894,35041.00149
144936903,86846620,1391654515,34.66707347,27165.81211
28213280,58608517,1391654515,119.5217037,93659.59741
68501768,144936903,1391654515,34.85825959,27315.62938
148279881,43179875,1391654515,44.80900459,35113.23218
95049688,115469329,1391654515,76.000838,59555.77667
7414180,76535287,1391654515,46.69966458,36594.79116
chinaz,BTC-e.com-old,1391654515,39.9999,31344.72164
118808950,99943790,1391654515,193.9,151943.918
ePay.info,ePay.info,1391654515,35.59134789,27890.09203
56017798,146569431,1391654515,32.13758192,25183.65194
80066713,111017144,1391654515,25,19590.5
168014373,60862845,1391654515,42.61570081,33394.51547
29083516,93522917,1391654515,29.73483446,23300.81098
118927642,118927642,1391654515,78.95115975,61867.7078
18903516,39507184,1391654515,45.30466566,35501.6421
84899386,169795449,1391654515,35.81025959,28061.63562
51168595,11262702,1391654515,18.0997,14183.28691
112723829,71072245,1391654515,37.24932395,29189.31523
129891988,19383737,1391654515,38.82011373,30420.21752
169795449,68501768,1391654515,35.78945959,28045.33632
137945973,42013017,1391654515,67.82800737,53151.38314
118927642,118927642,1391654515,78.45705975,61480.52116
38198759,56365380,1391654515,15.66933926,12278.80763
150243376,83327043,1391654515,213.4373677,167253.7901
40712817,55023057,1391654515,24.84444225,19468.60184
39132923,45497253,1391654515,25.79151238,20210.74493
108576115,129891988,1391654515,40.45821373,31703.86544
76535287,167023572,1391654515,46.59306458,36511.25727
118927642,118927642,1391654515,88.95165975,69704.29961
169407825,147608380,1391654515,240.14859,188185.2381
24079667,90130585,1391654515,15.45214622,12108.61082
59926012,62302268,1391654515,28.17828012,22081.06387
44878854,11419205,1391654515,32.88353363,25768.19462
152942349,86094336,1391654515,45.34377958,35532.29255
93956667,20137002,1391654515,22.53664819,17660.16825
75323202,152942349,1391654515,45.44010458,35607.77475
80629244,140593882,1391654515,44.38226944,34778.83398
22062332,44878854,1391654515,33.32909433,26117.3449
139976633,162450114,1391654515,20.67441076,16200.88176
58258525,66067236,1391654515,32.59969363,25545.77192
157715129,21944203,1391654515,275.6627352,216014.8325
109717212,26140852,1391654515,220.7455004,172980.589
74547035,85467818,1391654515,28.97675,22706.76084
47961943,29976783,1391654515,37.06113675,29041.84798
108657395,108744027,1391654515,69.9994,54852.92983
22097142,59477190,1391654515,32.39687142,25386.83638
152474963,40438204,1391654515,42.82778336,33560.7076
34034227,22097142,1391654515,32.45468089,25432.13704
65074409,59926012,1391654515,31.71718192,24854.2181
57102099,148065676,1391654515,37.12131675,29089.00623
37531270,22062332,1391654515,33.69909433,26407.2843
43179875,61135751,1391654515,44.79325028,35100.88678
9848974,91206099,1391654515,36.23945135,28397.95887
94512753,11196963,1391654515,37.83278752,29646.52896
130008776,79113861,1391654515,44.67372894,35007.22747
22137881,126230462,1391654515,28.48356053,22320.2877
91206099,84899386,1391654515,35.89118287,28125.04872
82462122,121962828,1391654515,1186.340709,929640.3062
165009133,127460882,1391654515,38.29182293,30006.23828
115769958,132145222,1391654515,83.56977386,65486.94619
74734426,85069987,1391654515,29.92508768,23449.89721
22458024,82484981,1391654515,48.509,38012.62258
69868954,133141430,1391654515,577.8850681,452842.2971
69868954,chinaz,1391654515,98.989,77569.76018
146569431,65074409,1391654515,32.10738192,25159.98662
34932632,86298610,1391654515,30.68605329,24046.20508
56519443,138593770,1391654515,367.703633,288139.9209
51705268,9848974,1391654515,36.31985235,28460.9627
82484981,156016202,1391655158,48.5076,38011.52551
162870673,142457675,1391655158,49.02394062,38416.14035
23187815,7151475,1391655158,36.63292196,28706.29031
126816795,160536615,1391655158,95.60970489,74921.67695
815746,815746,1391655158,19.6066,15364.12389
815746,12241315,1391655158,50,39181
35405118,66681077,1391655158,17.32070295,13572.84925
122544313,29260058,1391655158,20.04223007,15705.49233
115469329,833082,1391655158,20.17771775,15811.66318
115469329,92202616,1391655158,55.82262025,43743.72168
143240937,21005931,1391655158,20.23966659,15860.20753
171351823,ePay.info,1391655158,25.06491,19641.36477
132145222,64794224,1391655158,83.52089268,65448.64192
85467818,153071179,1391655158,28.97535,22705.66377
143934,5139300,1391655158,16,12537.92
21058942,5730784,1391655158,40,31344.8
119212082,30328348,1391656326,58.36076663,45732.66395
58608517,126567057,1391656326,119.3099943,93493.69773
64794224,15071856,1391656326,77.499,60729.76638
142457675,82844329,1391656326,47.69295272,37373.15161
160536615,115463737,1391656326,87.60920489,68652.32514
51347864,51347864,1391656326,63.80347,49997.67516
83327043,83261397,1391656326,153.4178677,120221.3095
83327043,101508964,1391656326,60.019,47032.08878
152683757,156198469,1391656326,137.5605832,107795.2242
156016202,55538513,1391656326,48.5062,38010.42844
26140852,150864588,1391656326,220.5150004,172799.9646
86806661,9958080,1391656326,153.0934691,119967.1043
21944203,143375371,1391656326,275.1412812,215606.2108
96966931,124827750,1391656326,28.25544612,22141.53269
96966931,17965002,1391656326,26.93,21102.8866
153071179,171313024,1391656326,28.97395,22704.5667
7151475,61376856,1391656326,36.53342196,28628.32012
35039850,4089113,1391656326,15.49520655,12142.35376
171351823,ePay.info,1391656326,25.05438188,19633.11473
126230462,148350220,1391656326,28.28565853,22165.20774
